关键词,职位,薪资,城市,公司,经验,学历,所属专业,公司规模,在招职位数,职位描述
宴会主持,养生节目主持人,12-18K,北京,奇点成长,1-3年,本科,现代家政服务与管理专业,20-99人,4,
宴会主持,宴会设计,5-10K,北京,北京漠杉文化传媒...,经验不限,本科,现代家政服务与管理专业,0-20人,1,
宴会主持,《大健康养生》栏目——节目主持人,300-500元/时,北京,康泽润生,1-3年,本科,护理专业,100-499人,20,
宴会主持,活动主持,200-300元/时,北京,巨桃游娱,3-5年,本科,现代家政服务与管理专业,20-99人,1,
宴会主持,殡葬主持人,7-9K,北京,中安华夏,经验不限,学历不限,智慧健康养老服务与管理专业,100-499人,1,
宴会主持,主持人,15-18K,北京,天空时代,1-3年,大专,现代家政服务与管理专业,20-99人,2,
宴会主持,兼职少儿主持人,300-400元/天,北京,圣米文化,3-5年,大专,现代家政服务与管理专业,0-20人,1,
宴会主持,会议主持,8-13K,北京,尚汇,1-3年,本科,其他,,,
宴会主持,主持人兼编导,10-15K,北京,中科文化传媒集团,1-3年,本科,现代家政服务与管理专业,100-499人,40,
宴会主持,婚礼宴会设计师,6-11K,北京,北京东义文化传媒...,经验不限,大专,现代家政服务与管理专业,0-20人,2,
宴会主持,活动主持人,5-10K,北京,北京想乐时光旅游公司,经验不限,大专,现代家政服务与管理专业,100-499人,41,
宴会主持,主持人老师,7-9K,北京,联动多米诺,1-3年,大专,现代家政服务与管理专业,0-20人,4,
宴会主持,会议主持人,5-10K,北京,知道了文化,1-3年,大专,现代家政服务与管理专业,20-99人,7,
